Cell,Cycle,IR_mean,IR_variance,IR_max,QC_mean,QC_variance,QC_max,QD_mean,QD_variance,QD_max,chargetime_mean,chargetime_variance,chargetime_max,Tmin_mean,Tmin_variance,Tmin_max,Tmax_mean,Tmax_variance,Tmax_max,Tavg_mean,Tavg_variance,Tavg_max
b2c41,452.0,0.01784757966666667,1.2212924646250094e-08,0.017948806,1.070493088888889,6.863770898611213e-06,1.0728607,1.0707552444444444,7.064089547777786e-06,1.0730197,10.122402962963005,0.0017274506790088346,10.17800833333337,30.370289555555555,0.1322772605780276,30.788157,36.646674222222224,0.08391274364169513,37.019947,32.82378451325986,0.0549021779623903,33.11699606329113
b2c42,492.0,0.01724462055555555,1.2027891410527763e-08,0.017401671,1.0801619222222223,5.210329874444437e-06,1.0818173,1.0800490333333332,5.549479302499893e-06,1.0817713,10.143488518518524,0.0019199817364172664,10.18077666666674,30.211524333333337,0.028873156013250186,30.511234,37.272897888888885,0.03539734153511107,37.560219,32.96067463462401,0.02323642666762966,33.11327724660804
b2c43,487.0,0.01808944088888889,8.964671842361179e-09,0.018279195,1.0756817444444444,7.632072005277758e-06,1.0779022,1.0758222222222222,8.270418016944463e-06,1.0780894,10.123734629629595,0.0017370105859553578,10.179568333333252,30.34843666666667,0.043280278786749705,30.662098,37.19146577777778,0.04357670665494439,37.514935,32.877557933148076,0.014117977548281473,33.03835803061215
b2c44,479.0,0.017601808222222223,9.364735953944498e-09,0.017798344,1.0724960666666665,6.401284412499932e-06,1.0743674,1.0725575555555555,6.475352737777785e-06,1.0744216,10.134047592592616,0.0019181634111841706,10.18100666666675,30.321844444444448,0.04966990003527759,30.694784,37.164340555555555,0.01990101183577843,37.382828,32.90638298827119,0.01893843056495936,33.14337189605474
b2c45,514.0,0.017123854666666667,1.1604711995499975e-08,0.017350584,1.0719470555555555,5.993246232777752e-06,1.0737978,1.0720853888888888,6.188143293611193e-06,1.0738957,10.116329814814904,0.0013497418537795536,10.181299999999949,30.12915333333334,0.05163241273049968,30.473221,36.726025,0.022055438898999885,36.90921,32.596117933147056,0.02941044064894302,32.85538630113641
b2c46,449.0,0.017707259,8.115899190000077e-09,0.017926272,1.0744850666666668,7.845297677499983e-06,1.0768231,1.0747941111111112,7.937675158611233e-06,1.0770938,10.133991666666676,0.0019387289888884917,10.180715000000054,29.846773111111116,0.01998119552936122,30.044331,35.999004444444445,0.023075741809277912,36.205387,32.20690702312528,0.020094967189514805,32.414599277366875
b2c47,745.0,0.017709859444444444,3.106996217677792e-08,0.017933726,1.0443956777777776,9.385853584444252e-06,1.04767,1.0451105888888887,1.0361196701110947e-05,1.0483149,10.124368703703684,0.001703405002626296,10.179605000000205,29.643661222222224,0.017091274408444608,29.942696,36.18873122222223,0.00626270849294434,36.35413,32.34617525978612,0.015554052783368317,32.5361129257791
b3c0,1008.0,0.015328365222222223,3.5311186996944843e-09,0.015434842,1.0683648999999997,1.6183278950000609e-06,1.069904,1.068831611111111,1.4798150211109977e-06,1.0702369,10.043742407407395,1.1876241049004834e-05,10.052676666666471,30.77283103934399,0.0021110055629231855,30.830271980372157,33.33962605601612,0.0032082662357935214,33.433834,32.07621837624301,0.001563776244727971,32.149495126947656
b3c1,1062.0,0.015071969555555556,4.876824110027803e-09,0.015168298,1.0662334444444446,2.4006669952777556e-06,1.06793,1.0667979666666667,1.975781584999928e-06,1.0683439,10.041430370370302,5.31369290161123e-07,10.042571666666724,31.42043371164489,0.0013000352426398728,31.473026,37.647810231412954,0.00418401629211489,37.750259,34.627984326484665,0.0006328375082830872,34.66537602059859
b3c3,1114.0,0.014965694222222223,5.942545319444293e-10,0.015006617,1.0632104444444446,1.0910137452777917e-06,1.0643752,1.0639382666666666,9.473891900000187e-07,1.0649097,10.041571666666682,6.935354165850838e-07,10.042581666666711,32.064869839702666,0.005195603398586091,32.21544486015216,39.63322409678017,0.06891838370421828,40.076626,36.16997267621545,0.01221356213627757,36.33699364183151
b3c4,1047.0,0.015197705444444444,2.293889691527804e-09,0.015297506,1.0730917555555555,1.167102922777782e-06,1.0742267,1.0735440555555558,9.390193152778423e-07,1.0745941,10.044957407407411,1.416318132624647e-06,10.046333333333314,31.04663176040185,0.0022305441482620312,31.142757,32.93671887273321,0.007147068027930413,33.055866,32.02164233319307,0.0004831861981008078,32.05287607861581
b3c5,827.0,0.015311867777777778,2.3793743944444325e-09,0.015374157,1.0518110555555555,2.631566407777755e-06,1.0531547,1.0525941,1.448702875000014e-06,1.0535824,10.042269444444429,1.1503763888330918e-06,10.044341666666636,31.9535736123297,0.002517708203907331,32.00574190646402,39.32486768233562,0.00458045790773434,39.43151276978417,35.20621398987541,0.0010461416928777296,35.244637056657275
b3c6,666.0,0.013549003666666667,5.11645445250002e-10,0.013581209,1.0624926333333333,1.385400599999944e-07,1.0627916,1.0627945222222221,1.1750180194442974e-07,1.0630716,10.063161111111091,5.469797916851471e-06,10.06860666666665,31.281337875985734,0.0025489641357178193,31.35651397251452,36.655473390621744,0.004084212020258298,36.766792,34.01596209696186,0.0012825979678479042,34.06971512489972
b3c7,1835.0,0.015484031555555559,1.8507898740277782e-09,0.015565177,1.0684391666666666,2.4150547074998207e-06,1.0702132,1.0687148333333334,1.3686608375000063e-06,1.0702367,11.040065925925944,3.725470285481622e-05,11.05626999999998,31.126321729065083,0.006293340404054951,31.236685904006546,34.12498189774578,0.008288296356576248,34.233418,32.672146863156456,0.0022003485217752623,32.75982573916649
b3c8,827.0,0.015366305555555555,4.073576050777774e-09,0.015485343,1.0661042222222221,2.1729674544443794e-06,1.0677336,1.0662487,1.8439465525000102e-06,1.0677196,10.044075370370411,3.946018595419081e-06,10.049093333333197,31.116684113060128,0.003594712599712899,31.21063,34.85971234097835,0.0248498259929807,35.262028,32.91359344270805,0.002253601115963169,33.00202471942629
b3c9,1038.0,0.01585054577777778,2.0937925364445025e-09,0.015937412,1.0705659888888888,2.517964281111097e-06,1.0722734,1.0710303444444444,1.9662013802778465e-06,1.0724885,10.041656481481482,2.94806558640645e-07,10.042160000000148,31.196363434092795,0.003416432898315396,31.262642,34.879630093057166,0.00230896932738474,34.951191,32.97916184786536,0.0017505293559479684,33.045901101243146
b3c10,1077.0,0.01546888711111111,3.164744319111116e-09,0.015551002,1.062018277777778,3.642929589444314e-06,1.0639336,1.0630151999999997,1.2346771300000176e-06,1.0641594,11.046037222222216,0.00013622287430575355,11.070508333333358,30.533676159654835,0.002658182874232855,30.60877439944461,34.64200490697626,0.0011416210922131625,34.69240420130776,32.43462717331542,0.0006623470188334635,32.469591400184555
b3c11,816.0,0.01556955,1.0167357194999882e-09,0.015625391,1.0689463,1.651423480000035e-06,1.0703994,1.0691052777777776,9.775948669445533e-07,1.0705024,10.042211296296294,9.250824845893742e-07,10.043416666666598,31.269462236298168,0.003740349131801962,31.368376562018906,37.20561148940496,0.002961719221707488,37.277306,34.04446004642946,0.0007615832933898477,34.07408353208371
b3c12,931.0,0.01609885388888889,1.4425534386110878e-09,0.016181953,1.0750418000000002,1.6061938975001594e-06,1.0762944,1.0752395777777777,1.1045495794444667e-06,1.0765018,10.042321296296265,6.615324845131526e-07,10.043543333333218,31.099745468147244,0.005045285313198206,31.190160083829596,35.176835839250415,0.015512701911188156,35.260562438314984,33.059886031213,0.0011931848118909422,33.10844987984085
b3c13,815.0,0.015202236,1.0556083130000145e-09,0.015258422,1.0667918111111112,2.771242011111141e-06,1.0685538,1.0671328111111111,2.1950094936110955e-06,1.0687017,10.042431666666705,7.013229165736214e-07,10.04412666666661,31.16114565639247,0.003922706077467143,31.2306831305702,36.928943200156105,0.019555658641704953,37.056545,33.948767088819494,0.005938969618038435,34.01395632533302
b3c14,857.0,0.015622295888888891,1.8869720486111526e-09,0.015709816,1.0740265,2.6524638350000125e-06,1.0756767,1.0745993666666667,2.3254247475001203e-06,1.0762545,10.041592962962966,3.8146929010649947e-07,10.04257833333322,30.95011460339074,0.004286883188380639,31.045679,35.184012838323234,0.019058346429046826,35.283916,32.992410320349364,0.002403078298022632,33.06227857073348
b3c15,875.0,0.015373990666666667,1.3379618090000098e-09,0.015443467,1.0695634333333333,1.775004940000034e-06,1.0708572,1.0695702111111112,1.06899259611111e-06,1.0708585,10.041085370370329,8.82367206825628e-07,10.042438333333363,30.715565817608244,0.015513892229617222,30.865710065889072,36.34326922353947,0.008748203007579801,36.404924665517385,33.3103883905551,0.0014556256584383226,33.35455116459668
b3c16,1637.0,0.015400082777777777,1.7731814939444206e-09,0.015467586,1.061754588888889,2.4576111811110483e-06,1.0634665,1.0623184333333333,1.147425512500003e-06,1.0634702,11.045866666666688,6.588462569426885e-05,11.058390000000024,31.879382395959354,0.0026205073359742057,31.94187884858537,37.64980300497909,0.006703278507120511,37.77619059104674,34.7925059350403,0.0017318911632435588,34.864686504434154
b3c17,1314.0,0.01548483388888889,1.7923649071111076e-09,0.015568673,1.0666818666666669,2.2261275674999886e-06,1.0680808,1.0677411888888892,1.4732437886110931e-06,1.068858,10.042289259259297,5.371625772618546e-07,10.043280000000232,32.228953475521735,0.0020188348274516447,32.285671,37.04538434188608,0.005560005589303989,37.208298,34.80983618385838,0.001091835349034946,34.856002167185345
b3c18,1145.0,0.015059098333333333,1.5639083670000064e-09,0.015133779,1.068782511111111,1.1516012411110435e-06,1.0698667,1.0690470444444442,7.503004902777761e-07,1.0698929,10.043185185185198,9.652030864532095e-07,10.044571666666648,32.19395977218419,0.0024441252198175996,32.25005093993219,37.6983557315053,0.005146400036395259,37.82049796772133,35.08423073109119,0.0007125307495783943,35.11443640142202
b3c19,1154.0,0.015511174777777779,2.167777015194429e-09,0.015604726,1.072514388888889,1.6001379411111102e-06,1.0735854,1.0729445000000002,1.1356621650000674e-06,1.0738692,10.04320407407404,3.664056326917175e-07,10.04410333333338,31.967577621513176,0.0049682983172151555,32.058541237575234,37.539464459562595,0.011781104120293423,37.707188,34.90124008710842,0.001542095111366172,34.95910159684647
b3c20,812.0,0.01533423,4.3453834079999755e-09,0.015441469,1.065542122222222,2.0041126694444345e-06,1.0668575,1.066235022222222,1.4185360894445047e-06,1.0673895,10.042983518518465,3.8918225308310697e-07,10.043831666666666,30.69857333072125,0.003027075007403718,30.78045884539834,35.483007128084964,0.012092559840015997,35.732891,32.97230064322612,0.0013547608010515693,33.03828476887012
b3c21,771.0,0.013953665777777778,2.1527558869445405e-10,0.013979798,1.0680572666666663,7.585496750001261e-08,1.0684141,1.0682659333333335,1.0131926750000863e-07,1.0686967,10.06756314814815,1.4761864197856192e-05,10.0752866666667,31.864599692393217,0.003360972996566613,31.947052857710595,37.79511103956035,0.003304641554952722,37.929996,34.599109925900386,0.0010897202786450382,34.63801951756317
b3c22,1001.0,0.015798949111111113,3.3982765313610897e-09,0.015919456,1.0571262333333336,1.625851305000061e-06,1.058364,1.0574275888888889,1.2817177136110938e-06,1.0584478,10.042997222222228,6.936993054846199e-07,10.044084999999903,31.539111036634388,0.0023483562311457746,31.611441,37.31795478785157,0.004157625027001248,37.420742,34.37988089162636,0.0015976956676602395,34.42930520044993
b3c24,824.0,0.01567828933333333,4.733253157750051e-09,0.015771486,1.0479178444444441,2.9712266227777196e-06,1.0499351,1.0481192222222224,2.6257727894444553e-06,1.0499588,10.04211907407403,3.669841048876697e-07,10.043003333333278,31.99274194930879,0.0034592723531828296,32.083149,36.93234184564264,0.007792320929838747,37.08311430486247,34.55020974088908,0.004361911781884119,34.632385731614484
b3c25,988.0,0.015692563777777776,3.0081169234444215e-09,0.0157979,1.0623089888888888,2.1089033436110997e-06,1.0639293,1.0626643555555555,1.9170514652776475e-06,1.0642015,10.04148055555561,5.791673611079239e-07,10.042588333333454,32.13901549411893,0.0024062961702170376,32.19979154956176,38.50757563763175,0.008690549960063174,38.63312830429931,35.42676862032081,0.0015803267154994196,35.47894881988372
b3c26,1027.0,0.01564401477777778,1.6127909149444189e-09,0.015716448,1.0730533000000002,2.326691090000138e-06,1.0747719,1.0734062444444445,1.826507015277768e-06,1.0748756,10.04227074074076,7.83179938218936e-07,10.043453333333307,32.144422488871875,0.010678491764504926,32.249596074956735,38.8795741312494,0.035281878457905265,39.37310391702621,35.554383091874286,0.0018018851703137486,35.613339198156034
b3c27,849.0,0.014996353333333332,4.287101804000018e-09,0.015114453,1.061778788888889,2.634308051111114e-06,1.0635676,1.062075977777778,2.199628189444495e-06,1.0636493,10.045011481481467,4.136176696526481e-07,10.046106666666551,32.02245674929538,0.0021865204665280956,32.09279090627866,38.08559820932933,0.011573629266067035,38.21135218612353,35.13286772599725,0.0032005007069818296,35.210554409844754
b3c28,540.0,0.013187051444444445,2.5590572802777746e-10,0.013212177,1.0523355666666667,2.851715550000023e-07,1.0527159,1.0523607333333334,2.393820049999871e-07,1.0526985,10.059524444444454,5.785590277954644e-06,10.065346666666786,32.09179770245831,0.00323615388449188,32.17506,39.48488318629068,0.00632134915963529,39.64715142352048,35.41291760436776,0.005302787711260595,35.51164483091181
b3c29,857.0,0.01493126611111111,9.22413529361104e-10,0.014992445,1.0677582666666667,2.7314676349999378e-06,1.069566,1.0680707111111112,2.3426967686112077e-06,1.0696616,10.041789814814788,3.8972114197885804e-07,10.042626666666669,30.652876537655704,0.00919408517490963,30.747864,31.683303428750417,0.014376431240419821,31.925505,31.189303834391907,0.0023444098660106915,31.250966150773618
b3c30,934.0,0.01565654266666667,3.6442852299999827e-09,0.015760992,1.069645411111111,2.2607637486110362e-06,1.0712347,1.0701873444444443,1.8644285477777753e-06,1.0716274,10.043701851851855,1.5231628085443118e-07,10.0444233333333,30.586175595577167,0.002595064207238425,30.657969,33.88046129315249,0.020586808762128386,34.212687072837085,32.157293951910326,0.00161602475541359,32.22319480455079
b3c31,730.0,0.015916268777777777,2.546725510944412e-09,0.016009245,1.0692835777777776,1.8022377419444285e-06,1.0707283,1.0695617888888889,1.2877026386111101e-06,1.0707326,10.046153888888862,7.040180555447411e-07,10.047423333333183,31.18618357393286,0.010128582605539891,31.315058,36.70738850037466,0.004185170089096784,36.82154964940572,33.880674605309736,0.0028053195454324233,33.93606164133591
b3c33,1283.0,0.015447690777777776,6.377390109194403e-09,0.015608473,1.0613718444444444,1.2189636177778004e-06,1.0625404,1.0613926444444444,1.094087872777781e-06,1.0624529,10.043190185185194,3.016086420097086e-07,10.04389333333335,31.546115435097974,0.0022913089034318993,31.611597766265707,34.207141934772,0.006082309182961353,34.383034,32.95984751487557,0.0017060446834741994,33.01697675660043
b3c34,1157.0,0.015374601222222221,2.72533440744447e-09,0.01546871,1.062515988888889,1.944500353611019e-06,1.0639096,1.0627068666666668,1.532605012500113e-06,1.0639373,10.04392407407407,3.689660493385225e-07,10.045091666666606,32.09995062614446,0.00268414581100042,32.154579,38.67178163937698,0.006879744852488517,38.795208,35.57276931544572,0.0008813418091196234,35.61287493720937
b3c35,1092.0,0.015442830333333333,1.5528501674999947e-09,0.015503207,1.0639918222222222,9.46861734444494e-07,1.0649472,1.0642119666666667,6.401660624999606e-07,1.0650241,10.043286666666672,3.1232847230312806e-07,10.044125000000106,32.02291901102608,0.0021398674760069055,32.10338862458484,38.25183858803701,0.007522089497682448,38.38015358321667,35.30329548527979,0.00043253952708414354,35.329757280992816
b3c36,922.0,0.015217554777777777,2.623757522944458e-09,0.015283138,1.0584699333333336,9.967082374999915e-07,1.059737,1.0587548999999998,8.496677500000382e-07,1.0598793,10.043516111111131,2.4410555560854103e-07,10.04457500000014,32.023475280492306,0.0016787505132670312,32.091785,39.08570293399648,0.00707390369462408,39.23263138775511,35.69190639383257,0.0015279233935000815,35.74488627629619
b3c38,1934.0,0.015927560666666667,2.319180414249949e-09,0.016009804,1.0709886555555554,1.2547569552777352e-06,1.0720938,1.0712243666666668,1.0218626675000608e-06,1.0722022,10.044200185185197,3.2563635032195002e-06,10.04887333333342,31.34035344143636,0.002070105326038685,31.414553,37.4101284391247,0.005918334486944461,37.5312,34.50280084209231,0.0012283034584083617,34.551729428576735
b3c39,1155.0,0.01565324744444445,4.868217398527841e-09,0.015740704,1.0483620333333332,1.7424563724999794e-06,1.0498631,1.0487148555555554,1.533991112777795e-06,1.0500654,10.04372333333336,2.550750000110478e-07,10.044418333333306,31.295396617231884,0.006233872092010732,31.379723,35.91497687525353,0.005356776218112084,36.065784,33.770836744253174,0.0025092566508094897,33.830362789169534
b3c40,795.0,0.015519375222222222,9.000380391944628e-10,0.015561919,1.0604863777777778,3.222095746944551e-06,1.0626937,1.0610726333333336,2.7705009275001086e-06,1.0630082,10.0435788888889,1.410951388903911e-07,10.044110000000122,30.768284561849935,0.0021053977238577287,30.814529,37.1175086260877,0.001994777274053179,37.19076345343435,33.7506720134484,0.0006843475955246866,33.790443214967944
b3c41,785.0,0.01845001755555556,6.223562841027745e-09,0.018552294,1.0514525222222222,2.715005119444433e-06,1.0531833,1.0520880444444445,2.15537864027775e-06,1.0535351,10.043027592592612,1.140841049398411e-07,10.04351,30.76596765545282,0.0012384282686838072,30.825775,36.32818399383519,0.004855499656736764,36.47016028587375,33.48289055318422,0.0014512374224119908,33.551446909681104
b3c44,939.0,0.015655798777777778,2.5889578316944528e-09,0.015744392,1.0706807444444446,2.1064406152778373e-06,1.0722271,1.071126988888889,1.8181045211111654e-06,1.0725998,10.0432142592592,5.06491049353965e-07,10.04431333333317,30.545223176079748,0.009271918584187265,30.64902359130508,36.08284359850628,0.019047972891401824,36.42136746270649,33.2218447259976,0.0018544108735826788,33.27421191467969
b3c45,1800.0,0.01569724211111111,1.673458379361085e-09,0.015778109,1.0702297222222221,8.288156944444324e-07,1.0711949,1.0704200333333336,6.55836580000064e-07,1.0711963,11.037972777777759,1.1451458333474228e-06,11.03971833333344,30.715938579259802,0.0063046496832470005,30.81267657216084,34.47724736679184,0.007313129605180328,34.548187,32.56859666252873,0.000651511051486298,32.61514036353193
